username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,hashtag,hashtag_count,Categories,clean
mriwan01296554,MR IWAN,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/MRIWAN01296554/status/1326024710765699072,https://twitter.com/AndyCradle/status/1326010637772750850,0,['welcomebackhrs'],1,Buzzer,welcomebackhrs
odid2001,Abah Rizieq,1,[],[],Gara2 posting ini aq di seterap FB  Cieee cieee cieee  #WelcomeBackIBHRS #WelcomeBackHRS  https://t.co/Jv5puthL3Y,['https://pbs.twimg.com/media/Emb70M0UYAAmJZe.jpg'],0,0,https://twitter.com/odid2001/status/1326024026951618560,,1,"['welcomebackibhrs', 'welcomebackhrs']",2,Buzzer,gara posting aq seterap fb cieee cieee cieee welcomebackibhrs welcomebackhrs https t co jv puthl y
laskarcikeas,Front Pembela Cikeas,12,[],[],#WelcomeBackHRS #UsirProvokator  https://t.co/Kpgoh9QiyB,['https://pbs.twimg.com/media/Emb7ZxfXYAARKhD.jpg'],1,6,https://twitter.com/LaskarCikeas/status/1326023640580812801,,1,"['welcomebackhrs', 'usirprovokator']",2,Buzzer,welcomebackhrs usirprovokator https t co kpgoh qiyb
cryshoe,Shoe-cry,1,[],[],@PutraErlangga_ Momen keren ini #WelcomeBackHRS #WelcomeBackHRS,[],0,0,https://twitter.com/CryShoe/status/1326022848360505352,,0,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer,putraerlangga momen keren welcomebackhrs welcomebackhrs
yandrad31,yandraAsril,25,[],"[{'screen_name': 'mohmahfudmd', 'name': 'mahfud md', 'id': '282006208'}]",Pengikut IB-HRS sedikit ya @mohmahfudmd ? Tapi kok jalanan macet ya? Ahlan wa Sahlan IB-HRS #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  https://t.co/SglJXVjYsq,[],5,3,https://twitter.com/YandraD31/status/1326022806270742528,,1,"['welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs']",9,Buzzer,pengikut ib hrs sedikit mohmahfudmd jalanan macet ahlan wa sahlan ib hrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs welcomebackhrs https t co sgljxvjysq
cryshoe,Shoe-cry,0,[],[],@Urang_Batak @AkharRumput @sahaL_AS Luar biasa #WelcomeBackHRS #WelcomeBackHRS,[],0,0,https://twitter.com/CryShoe/status/1326022637038968833,,0,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer,urang batak akharrumput sahal as luar biasa welcomebackhrs welcomebackhrs
followaldi,.Aldii,0,[],[],#WelcomeHomeHRS  #WelcomeBackHRS  #AhlanWaSahlan,[],0,0,https://twitter.com/followAldi/status/1326022557825290240,https://twitter.com/LisaAmartatara3/status/1325957724413198337,0,"['welcomehomehrs', 'welcomebackhrs', 'ahlanwasahlan']",3,Buzzer,welcomehomehrs welcomebackhrs ahlanwasahlan
cryshoe,Shoe-cry,0,[],[],@demokrasicoid Buah pisang #WelcomeBackHRS #WelcomeBackHRS,[],0,0,https://twitter.com/CryShoe/status/1326022435691376642,,0,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer,demokrasicoid buah pisang welcomebackhrs welcomebackhrs
giggleslkoo,atha ≮,0,[],[],jimin gabisa santai banget itu  https://t.co/qczQyH1YyF,['https://pbs.twimg.com/media/EmqV5CvVQAABipt.jpg'],1,0,https://twitter.com/giggleslkoo/status/1327037850643169280,,1,[],0,non,jimin gabisa santai banget https t co qczqyh yyf
kanggendang95,Zy 🌻🌻🌻,0,[],[],@koplakjae Kata kata daris yang ini buat gua kaya ditampar kenyataan kalo jangan terburu buru santai aja nikmatin prosesnya dan gak usah merasa gagal semuanya udah punya jalannya sendiri.  https://t.co/xA3E8j0s68,"['https://pbs.twimg.com/media/EmqUxShUYAAyUIx.jpg', 'https://pbs.twimg.com/media/EmqUyHPVQAAfvuv.jpg', 'https://pbs.twimg.com/media/EmqUyvUUwAAWRiy.jpg']",0,0,https://twitter.com/kanggendang95/status/1327036650174627844,,1,[],0,non,koplakjae kata kata daris gua kaya ditampar kenyataan jangan terburu buru santai nikmatin prosesnya usah merasa gagal semuanya punya jalannya sendiri https t co xa e j s
h0horizon,skr print shop,13,[],[],"“perasaan mama dulu ips santai bgt, kok km nugas mulu sih” mana saya tahu",[],2,0,https://twitter.com/h0horizon/status/1327036534583820289,,0,[],0,non,perasaan mama ips santai nugas mulu tahu
dewfa5,⁷⟭⟬Dew.fà🌌,0,[],[],"@shyuk_kiyowo Style bff cantik banget, keliatan anggun gitu Klo lol kesannya gaya santai gitu, misal kek mo jajan Klo Lit buat pengajian cantik deh",[],0,0,https://twitter.com/Dewfa5/status/1327036405638254592,,0,[],0,non,shyuk kiyowo style bff cantik banget keliatan anggun klo lol kesannya gaya santai misal kek mo jajan klo lit pengajian cantik deh
ususkecil,Terasi,0,[],[],"@collegemenfess Semangat yaaa, kamu pasti bisa. Biar lebih rileks bayangin kamu bisa lebih santai setelah ujian proposal, pikirin reward apa yg kamu kasih setelah berhasil ujian proposal misal jajan semangkok bakso🤣",[],0,0,https://twitter.com/ususkecil/status/1327036111705686019,,0,[],0,non,collegemenfess semangat yaaa lebih rileks bayangin lebih santai ujian proposal pikirin reward kasih berhasil ujian proposal misal jajan semangkok bakso
kooyowo,Jean,0,[],[],Udah terbiasa sibuk sekalinya santai malah bingung mau ngapain 🤔,[],0,0,https://twitter.com/kooyowo/status/1327035323134590977,,0,[],0,non,terbiasa sibuk sekalinya santai malah bingung ngapain
yudislb,Yudi kienan,0,[],[],@tienkustinii @AhmadSyahrial20 Yakin saya bukan orang DKI...Sini lah ngopi dulu kita santai bareng nyok,[],1,0,https://twitter.com/yudislb/status/1327034406037458946,,0,[],0,non,tienkustinii ahmadsyahrial yakin bukan orang dki sini ngopi santai bareng nyok
tr_omgyooa95,Yooa 🍒 (LH),0,[],[],Good morning bebek maaf ya yooa belum bisa sering on. Kalau santai yooa sempetin on ya. 🙏🙏🙏,[],2,0,https://twitter.com/TR_OMGYooa95/status/1327033610562465792,,0,[],0,non,good morning bebek maaf yooa sering on santai yooa sempetin on
helmahdianty,D I A N,1,[],[],"Mungkin kerjaan ku kemarin terlalu santai, sampe bikin kerjaan baru yang sibuk banget, semoga berkah",[],0,0,https://twitter.com/HelmahDianty/status/1327033546549075968,,0,[],0,non,mungkin kerjaan kemarin terlalu santai sampe bikin kerjaan baru sibuk banget semoga berkah
inginmenangga_,Rii ริยัน,0,[],[],@Askrlfess Ga semua mimpi ada arti. Santai aja.,[],0,0,https://twitter.com/inginmenangGA_/status/1327033190351990785,,0,[],0,non,askrlfess semua mimpi arti santai
syahbandifadli,SyahBan,0,[],[],"Sambil Ngopi,ngobrol"" santai,menjalin silaturahmi asek nya kita ngadain acara pertemuan sesama Para UMKM anak bangsa.",[],0,0,https://twitter.com/syahbandifadli/status/1327032577115492352,,0,[],0,non,ngopi ngobrol santai menjalin silaturahmi asek ngadain acara pertemuan sesama umkm anak bangsa
orishaeaj,ˋzee ✩ ☾ kinda ia,0,[],[],"@youaremyday6_ Tetep semangat ya kak! Jangan terlalu terpuruk sama kesedihan, hidup kamu masih panjang, santai aja dinikmatin proses nya. Oke kak?",[],1,0,https://twitter.com/orishaeaj/status/1327031783028768768,,0,[],0,non,youaremyday tetep semangat kak jangan terlalu terpuruk kesedihan hidup panjang santai dinikmatin proses oke kak
abdiyk29_,_pergijauh,0,[],[],Santai bro jangan agresif,[],0,0,https://twitter.com/abdiyk29_/status/1327030983028137984,,0,[],0,non,santai bro jangan agresif
strawberryjcm,🥢˳⸙ ❝ 𝐁𝐢𝐧𝐚-𝐫𝐢 ೫˚∗:🕊️,0,[],[],"@subschfess Sekolah:Bangun, bebersih, sarapan, mandi, belajar, sekolah, tidur, makan, mandi, istirahat, belajar, istirahat, tidur Libur:Bangun, bebersih, nyuci, sarapan, mandi, belajar, santai, makan, tidur, makan, mandi, istirahat, belajar, istirahat, tidur",[],0,0,https://twitter.com/strawberryjcm/status/1327030212098285568,,0,[],0,non,subschfess sekolah bangun bebersih sarapan mandi belajar sekolah tidur makan mandi istirahat belajar istirahat tidur libur bangun bebersih nyuci sarapan mandi belajar santai makan tidur makan mandi istirahat belajar istirahat tidur
abangahmadasli,Angga King,0,[],[],"Adek gua masih 10 bulan yg belum punya gigi langsung dikasih makan nasi bgst,kesedek gua liat adek gua makan nasi kea santai aja Gua:bukan manusia biasa",[],0,0,https://twitter.com/AbangAhmadAsli/status/1327027921907720193,,0,[],0,non,adek gua bulan punya gigi dikasih makan nasi bgst kesedek gua liat adek gua makan nasi kea santai gua bukan manusia biasa
hayyfik,Fkrfdhlh,0,[],[],"Santai, saya gabakal biarin kamu dalam rasa bosan ko. Jika bosan ya silahkan otw dari hati.",[],0,0,https://twitter.com/hayyfik/status/1327027736381059078,,0,[],0,non,santai gabakal biarin rasa bosan ko bosan silahkan otw hati
restuayugst,Ayu,0,[],[],"Apa cuma aku yang ujian jam 8, sekarang jam 06.12 masih santai aja",[],0,0,https://twitter.com/restuayugst/status/1327026603990212608,,0,[],0,non,cuma ujian jam sekarang jam santai
inichimmy,h^^py BE DAY,0,[],[],"di akun ini, aku ngga sungkan jawab pertanyaan soal buku ataupun hal-hal terkait penulisan, ya. kalau misal mau kerja sama, di bio udah aku bilang juga. tapi sekadar ngobrol ya ayo. misal, beli buku yg ngga bajakan dmn dll. waktu unk sombong ngga respons, aku ngga ada. santai 😂",[],1,0,https://twitter.com/inichimmy/status/1327026463833427968,,0,[],0,non,akun sungkan jawab pertanyaan soal buku ataupun terkait penulisan misal kerja bio bilang sekadar ngobrol ayo misal beli buku bajakan dmn waktu unk sombong respons santai
mochiiisss,Lis🌻—kinda ia^,0,[],[],"@iniNay_ Offline... Krn online tu mungkin awalnya asik, kita di rumah, bisa santai, bisa rebahan, tapi lama kelamaan jenuh juga, otak jdi stres, gabisa keluar refreshing",[],0,0,https://twitter.com/mochiiisss/status/1327026380064714759,,0,[],0,non,ininay offline krn online tu mungkin awalnya asik rumah santai rebahan lama kelamaan jenuh otak jdi stres gabisa keluar refreshing
ica_viliani,Ica Viliani ♍♎♊,0,[],[],"Aktivitas gak padet, kerjaan juga bisa dibikin santai sebenarnya.. Tapi jiwa yg lelah sukses membuat badan remu.. Pola bulan Maret yang kembali terulang.. Entah harus bagaimana biar tubuh ini kembali punya power dari lingkar pengaruh krn tak mungkin berarap dr lingkar perhatian..",[],0,0,https://twitter.com/ica_viliani/status/1327025974186180608,,0,[],0,non,aktivitas padet kerjaan dibikin santai sebenarnya jiwa lelah sukses membuat badan remu pola bulan maret terulang entah tubuh punya power lingkar pengaruh krn tak mungkin berarap dr lingkar perhatian
_dasalona,Dasa Lona,0,[],[],"@yourpetitemimi Ga usah kerja kalo sama gue, mak. Santai aja di rumah ngurus anak sama jadi montir 🤣🤣🤣",[],1,0,https://twitter.com/_dasalona/status/1327024944169979908,,0,[],0,non,yourpetitemimi usah kerja mak santai rumah ngurus anak montir
raskaind,Raska,1,[],[],"@RahmatHamzahOF1 Ibarat lu punya 3 anak. Mrka bertiga mempunyai perbedaan jika kamu ingin merubahnya. Yg pertama bisa diajak dngn cara santai, yg kedua nurutnya klo di teriakin dan yg ketiga nurutnya kalo dijewer. Nah menjewer tdk menjadi kasar, karena pada dasarnya lu syg pada anak yg ketiga itu",[],0,0,https://twitter.com/Raskaind/status/1327023854544306176,,0,[],0,non,rahmathamzahof ibarat punya anak mrka bertiga mempunyai perbedaan merubahnya pertama diajak dngn cara santai kedua nurutnya klo teriakin ketiga nurutnya dijewer nah menjewer menjadi kasar dasarnya syg anak ketiga
nikenari,Your Favorite Aries,0,[],[],"@Prambors Baru banget bangun nih kak. Masih di kasur sama suami karena WFH baru mulai jam 9, jadi bisa santai santai dulu. Hehehe.  Selamat hari Jumat!",[],0,0,https://twitter.com/nikenari/status/1327023767780880391,,0,[],0,non,prambors baru banget bangun nih kak kasur suami wfh baru mulai jam santai santai hehehe selamat hari jumat
aaagllll,g e l l a .,0,[],[],"@tanyainrl let it flow aja nder kalo kamu kuat nahan perasaan ya dibawa santai aja jgn terlalu mikir ah pengen jadiin pacar, gitu.kamu juga harus rajin² berdoa aja  menurutku si intinya dibawa santai klo dia perhatian ya kamu inget² itu care sbg sahabat",[],0,0,https://twitter.com/aaagllll/status/1327021872257454080,,0,[],0,non,tanyainrl let it flow nder kuat nahan perasaan dibawa santai jgn terlalu mikir pengen jadiin pacar rajin berdoa menurutku intinya dibawa santai klo perhatian inget care sbg sahabat
amaranhtika,ran🌙,1,[],[],"@hiumaniora @weningskrr @discountfess sebenernya sellernya bisa sih ga usah jawab lagi kalo kesel.. tp kenapa si seller malah kayak marahin buyer.. maksudnya, si sender pun ngomongnya masih santai gitu lohh. kan kasian kalo dimarahin gitu 😔😔",[],1,0,https://twitter.com/amaranhtika/status/1327019991762227200,,0,[],0,non,hiumaniora weningskrr discountfess sebenernya sellernya usah jawab kesel seller malah kayak marahin buyer maksudnya sender ngomongnya santai lohh kasian dimarahin
anaktopik,Muhammad Khatami Aji,0,[],[],"@rapriliaan @z_anthracit @diosaurus__ @apiksapik @hatchiraetha Emng gitu ji, kmren aja gw lg mgerjain disuruh santai",[],0,0,https://twitter.com/anaktopik/status/1327016614030581761,,0,[],0,non,rapriliaan z anthracit diosaurus apiksapik hatchiraetha emng ji kmren mgerjain disuruh santai
makhinahmad1,Miyoshi,0,[],[],@ustadzmaaher_ Jangan ngamukan to ya. Sikapi santai saja kan bisa.,[],0,0,https://twitter.com/MakhinAhmad1/status/1327015989523877888,,0,[],0,non,ustadzmaaher jangan ngamukan sikapi santai
azzahradiza,zara,0,[],[],"Dikelilingin orang yang tetap santai kalau aku tiba-tiba ngilang terus tau tau muncul, atau bisa bilang yang aku rasain tanpa sungkan. Tetap menghargai masing-masing, no drama drama, itu juga berkah buat aku ❤️",[],0,0,https://twitter.com/Azzahradiza/status/1327015829846646784,,0,[],0,non,dikelilingin orang tetap santai tiba tiba ngilang terus muncul bilang rasain sungkan tetap menghargai masing masing no drama drama berkah
yuliyungss,Yuli Nurpratama Zein,0,[],[],Maunya ya santai gak harus ada rasa gak enak. Paham kok disini baik baik aja cuma tuh rasanya beda aja. Gak bisa seenaknya kaya dirumah sendiri. Maunya ya aku semau aku gt. Melakukan apapun. Aku suka tidur seharian. Tapi gak bisa begitu disini.,[],0,0,https://twitter.com/yuliyungss/status/1327015076381876224,,0,[],0,non,maunya santai rasa enak paham disini baik baik cuma tuh rasanya beda seenaknya kaya dirumah sendiri maunya semau melakukan apapun suka tidur seharian disini
dausciburn,Firdaus,0,[],[],Santai aja,[],0,0,https://twitter.com/dausciburn/status/1326960022979448833,,0,[],0,non,santai
whydunme,pici,0,[],[],"@subschfess sooo lu harus santai, pelan2 ajaa, ilangin tanda 🙏kl ngechat, teruss ubah “sebelumnya maaf mengganggu” di akhir kalimat jadi “kak blablabla maaf gue ganggu ga?”",[],0,0,https://twitter.com/whydunme/status/1326959423571468288,,0,[],0,non,subschfess sooo santai pelan ajaa ilangin tanda kl ngechat teruss ubah sebelumnya maaf mengganggu akhir kalimat kak blablabla maaf ganggu
fajarsumbar,fajarsumbar.com,0,['http://dlvr.it/RlYPVp'],[],Sepeda Santai Hiasi Hari Kesehatan Nasional di Solok Selatan  https://t.co/LHWUbP7nsH,[],0,0,https://twitter.com/fajarsumbar/status/1326958698690826241,,0,[],0,non,sepeda santai hiasi hari kesehatan nasional solok selatan https t co lhwubp nsh
apri2804,Bento Frustasi,0,[],[],Semoga suatu saat kita bertemu (jodoh) amin  Untuk saat ini masih santai tapi juga usaha,[],0,0,https://twitter.com/apri2804/status/1326958681339035649,,0,[],0,non,semoga suatu bertemu jodoh amin santai usaha
juanfarhan3,the legend of aang,0,[],[],Yang gak ngerayain hari ayah saat hari ayah. Santai aja kawan. Masih ada hari yatim kawan gak usah sediih.  Yang sedih orang orang yang gak bisa ngerayain hari yatim.,[],0,0,https://twitter.com/juanfarhan3/status/1326958180484538368,,0,[],0,non,ngerayain hari ayah hari ayah santai kawan hari yatim kawan usah sediih sedih orang orang ngerayain hari yatim
lyviia_putri,ℍ𝕒𝕚𝕧𝕚,0,[],[],"@collegemenfess Pas kuliah emg kerasa bgt sih circle pertemanannya nder. Apalagi masa2 akhir kuliah pas skripsian  Bisa dilihat tu yg beneran temen apa cuma fake doang di depan kita.  Yg kita pikir baik bakalan kelihatan aslinya sih, yg penting positif thinking aja bawa santai",[],0,0,https://twitter.com/Lyviia_Putri/status/1326957559962456064,,0,[],0,non,collegemenfess kuliah emg kerasa circle pertemanannya nder masa akhir kuliah skripsian dilihat tu beneran temen cuma fake depan pikir baik bakalan kelihatan aslinya penting positif thinking bawa santai
rinaiaksara,Laras.,0,[],[],"@rupabaswara ""Selalu nyetok di dapur soalnya, jadi hafal gitu deh. Santai aja, jangan terpesona gitu lah.""",[],0,0,https://twitter.com/rinaiaksara/status/1326957002455621634,,0,[],0,non,rupabaswara selalu nyetok dapur soalnya hafal deh santai jangan terpesona
tontawanx,meng,1,[],[],"@uvwevlo @collegemenfess Gw pas mau sidang udah mikir kayaknya bakal nangis deh wkw dah pasrah, eh ternyata alhamdulillah dosennya gak ada yg ngebentak dan jutek gitu sih, tanya aja apa yg emg dia mau test atau tanya dengan santai. Bersyukur sih dapet yg begini.",[],0,0,https://twitter.com/tontawanx/status/1326956914828140547,,0,[],0,non,uvwevlo collegemenfess sidang mikir kayaknya bakal nangis deh wkw pasrah eh ternyata alhamdulillah dosennya ngebentak jutek tanya emg test tanya santai bersyukur dapet begini
malikhrj,Ini harejeng 🦖,0,[],"[{'screen_name': 'lucyythekid', 'name': 'justakiddos⚡', 'id': '1318818281105469443'}]","@lucyythekid @zuhrisanifahmi Udah lah bung @lucyythekid 😌👍🏼 santai saja bung.. bawa santai,, kenapa pake narik otot siii 😭😂💪🏻",[],2,0,https://twitter.com/MalikHrj/status/1326956891751153665,,0,[],0,non,lucyythekid zuhrisanifahmi bung lucyythekid santai bung bawa santai pake narik otot siii
toramasaro,toramasaro,0,[],[],"@Dennysiregar7 Santai Den... nggak akan loloslah RUUnya.. yg ngajukan kan dari DPR, tiga fraksi pula PKS,PPP, dan Gerindra.. Kalau pemerintah yg mengajukan spt UU Cipta Kerja.. baru pasti gol",[],0,0,https://twitter.com/toramasaro/status/1326956823119712257,,0,[],0,non,dennysiregar santai den loloslah ruunya ngajukan dpr tiga fraksi pks ppp gerindra pemerintah mengajukan uu cipta kerja baru gol
woodzcho3,kyuu,0,[],[],@bucinnyakamuh chan mana nih? aku? santai aja kali nes... aku perlu teman bawel supaya bisa lebih aktif lagi 😂,[],1,0,https://twitter.com/woodzcho3/status/1326956257253580800,,0,[],0,non,bucinnyakamuh chan nih santai nes perlu teman bawel lebih aktif
tapirocker,musisijalanan,0,[],[],Minum sebotol sendiri...yaa mabukk lahhhh... Dikit aja seperlunya...tapi aman damai santai nikmat alus bersih sopan dst yang baik2 pokoknya. Paham yah...,[],0,0,https://twitter.com/tapirocker/status/1326955903887699969,https://twitter.com/panggilajaa/status/1326945752845750272,0,[],0,non,minum sebotol sendiri mabukk lahhhh dikit seperlunya aman damai santai nikmat alus bersih sopan baik pokoknya paham
adenurdiansyah_,nama,0,[],[],"Orang miskin kok dilarang mabuk ~ Santai,masih bisa nge lem berjamaah kok,mot!",[],0,0,https://twitter.com/Adenurdiansyah_/status/1326955698446508034,https://twitter.com/detikcom/status/1326777040574484480,0,[],0,non,orang miskin dilarang mabuk santai nge lem berjamaah mot
teyungsi,Abimana,0,[],[],"and oh ya, kalo aku salah saat datang mau ngobrol disaat waktu luangku itu karna emang mau ngobrol santai aja bukan karna ada maunya aja. tapi tetep sebagai orang yang kamu liat salah, saya minta maaf",[],0,0,https://twitter.com/teyungsi/status/1326955574462853120,,0,[],0,non,and salah datang ngobrol disaat waktu luangku karna emang ngobrol santai bukan karna maunya tetep orang liat salah minta maaf
suryaseptiian,ih_dilan,1,[],[],"Gua juga nakal Kaya lu, cuman bedanya gua Santai lu norak!!",[],2,0,https://twitter.com/suryaseptiian/status/1326955124627894273,,0,[],0,non,gua nakal kaya cuman bedanya gua santai norak
joyboy1999,Restu Sanjay,0,[],[],Pelan pelan tapi pasti kok Santai aja dulu!?,[],0,0,https://twitter.com/Joyboy1999/status/1326954591359963136,,0,[],0,non,pelan pelan santai
ryskantny,Alfianthony🏸,1,[],[],"@tanyainrl Ga drama, ga baperan, ga posesif, ga menganut ""cewe selalu benar"", ga penakut, ga ribet, ga matre, bisa diajakin main ke mana"", setia, loyal, ga banyak nuntut, bisa masak, good listener, santai, diskusi apapun ayo, mandiri, hmm tapi cuek dan minderan wkwk",[],0,0,https://twitter.com/ryskantny/status/1326954304914120704,,0,[],0,non,tanyainrl drama baperan posesif menganut cewe selalu benar penakut ribet matre diajakin main setia loyal banyak nuntut masak good listener santai diskusi apapun ayo mandiri hmm cuek minderan wkwk
moomins03,fa🦊PO RESONANCE PT.2//SHARING PC EXCLU TIN SET,0,[],[],"@tanyainrl jadi pelawak&amp;jameters 24/7, santai kayak dipantai, tidak menuntut Ini itu, Ak bucin, but Kmu jdi bucin nomor 2 ku setelah orang di Ava ku yakh ✌😚",[],0,0,https://twitter.com/moomins03/status/1326953423053357058,,0,[],0,non,tanyainrl pelawak amp jameters santai kayak dipantai menuntut ak bucin but kmu jdi bucin nomor orang ava yakh
el_6sixty6,Kaiowas🦉,0,[],[],@KMZ_santai Lari la..,[],0,0,https://twitter.com/el_6sixty6/status/1326953217796665345,,0,[],0,non,kmz santai lari la
hgangsal,ᴳᵀᴮ●ᴇɴɪɢᴍᴀ●✲⁵,0,[],[],@ev_blue17 @ndess_5 @weevkly Dia yg mulai. Santai aja. Mata dibalas mata.  https://t.co/BZTl7QSS9N,"['https://pbs.twimg.com/media/EmpImwRXYAEVcwi.jpg', 'https://pbs.twimg.com/media/EmpInPoW8AIaa6b.jpg']",1,0,https://twitter.com/HGangsal/status/1326952882554372096,,1,[],0,non,ev blue ndess weevkly mulai santai mata dibalas mata https t co bztl qss n
