,username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,new_date,new_time,hashtag,hashtag_count,Categories
250,diva_acm,디바 살사빌라,0,[],[],Selamat datang kembali Habibana... 하비바나에 다시 오신 것을 환영합니다... #WelcomeBackIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS  #AhlanWaSahlanIBHRS  #AhlanWaSahlan  #SelamatDatangHabibana #하비바나에다시오신것을환영합니다,[],0,0,https://twitter.com/diva_acm/status/1326053813002727426,https://twitter.com/VIVAcoid/status/1326038513960189958,0,2020-11-10 00:00:00,13:47:20,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs', 'ahlanwasahlanibhrs', 'ahlanwasahlan', 'selamatdatanghabibana', '하비바나에다시오신것을환영합니다']",8,Buzzer
251,leaaccu_,anak kolong,0,[],[],@Qirani_Ayara Nah..!!!  #AhlanWaSahlanIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/LeaAccu_/status/1326053407287775232,,0,2020-11-10 00:00:00,13:45:43,"['ahlanwasahlanibhrs', 'welcomebackhrs']",2,Buzzer
252,happysartika,eppie,0,[],[],@MaspiyuO @msaid_didu #WelcomeBackHRS  #AhlanWaSahlanIBHRS,[],0,0,https://twitter.com/HappySartika/status/1326053393039720448,,0,2020-11-10 00:00:00,13:45:40,"['welcomebackhrs', 'ahlanwasahlanibhrs']",2,Buzzer
253,mochbachtiare,Cukongkrasi,1,[],[],@CakDeep #WelcomeBackHRS,[],0,0,https://twitter.com/MochBachtiarE/status/1326053139145916421,,0,2020-11-10 00:00:00,13:44:39,['welcomebackhrs'],1,Buzzer
254,hyoqay,andra buyunk hyoqay,0,[],[],MashaAllah #WelcomeBackHRS,[],0,0,https://twitter.com/hyoqay/status/1326052197461762048,https://twitter.com/QaillaAsyiqah/status/1326012151190917125,0,2020-11-10 00:00:00,13:40:55,['welcomebackhrs'],1,Buzzer
255,ayedamad,Amad,1,[],[],Dicintai umat tanpa perlu lempar bingkisan!   #WelcomeBackHRS [09],[],0,0,https://twitter.com/ayedamad/status/1326052192416014336,,0,2020-11-10 00:00:00,13:40:54,['welcomebackhrs'],1,Buzzer
256,ferihmw,Feri,2,[],[],اللهم صل على محمد ❤  #WelcomehomeHRS #WelcomeBackHRS  https://t.co/AnUArSM6EB,['https://pbs.twimg.com/media/EmcVbJmUcAAN1_R.jpg'],0,0,https://twitter.com/Ferihmw/status/1326052187110141952,,1,2020-11-10 00:00:00,13:40:52,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
257,diva_acm,디바 살사빌라,0,[],[],하비브 리지크에 다시 오신 것을 환영합니다 😊😊😊👏🏻👏🏻👏🏻👏🏻!!! 하비바나 에 오신 것을 환영합니다!!!  #WelcomeBackIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS  #AhlanWaSahlanIBHRS  #AhlanWaSahlan  #SelamatDatangHabibana  #하비바나에오신것을환영합니다,[],0,0,https://twitter.com/diva_acm/status/1326051964598116353,,0,2020-11-10 00:00:00,13:39:59,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs', 'ahlanwasahlanibhrs', 'ahlanwasahlan', 'selamatdatanghabibana', '하비바나에오신것을환영합니다']",8,Buzzer
258,diva_acm,디바 살사빌라,2,[],[],Selamat datang kembali Habib Rizieq 😊😊😊👏🏻👏🏻👏🏻👏🏻!!! Selamat datang Yaa Habibana!!! #WelcomeBackIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS  #AhlanWaSahlanIBHRS  #AhlanWaSahlan  #SelamatDatangHabibana  #하비바나에오신것을환영합니다,[],0,0,https://twitter.com/diva_acm/status/1326051916011380736,https://twitter.com/jpnncom/status/1326045183092297729,0,2020-11-10 00:00:00,13:39:48,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs', 'ahlanwasahlanibhrs', 'ahlanwasahlan', 'selamatdatanghabibana', '하비바나에오신것을환영합니다']",8,Buzzer
259,antontanah,Anton Tanah Abang,3,[],[],@M_Asmara1701 آمِيّنْ… آمِيّنْ… آمِيّنْ يَ رَ بَّلْ عَلَمِيّنْ 🤲  سُبْحَانَ اللّهِ والْحَمْدُللّهِ وَ لا اِلهَ اِلَّا اللّهُ وَ اللّهُ اَكْبَر  #WelcomeBackHRS   #WelcomeHomeHRS,[],0,0,https://twitter.com/AntonTanah/status/1326051740169297920,,0,2020-11-10 00:00:00,13:39:06,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
260,auliafauziyah20,Aulia Fauziyah,1,[],[],@aRa_102020 @dewo_padi08 #WelcomeBackHRS  Lanjut bunda...,[],0,0,https://twitter.com/auliafauziyah20/status/1326051490314682369,,0,2020-11-10 00:00:00,13:38:06,['welcomebackhrs'],1,Buzzer
261,jambibiso,jambibiso,1,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/jambibiso/status/1326051403647758337,https://twitter.com/jambiseru/status/1326048166907699200,0,2020-11-10 00:00:00,13:37:46,['welcomebackhrs'],1,Buzzer
262,grand_oposisi07,J_overdosis#PiakOposisiHuman,1,[],[],@_burnce #WelcomeBackHRS,[],0,0,https://twitter.com/grand_oposisi07/status/1326051327206518785,,0,2020-11-10 00:00:00,13:37:27,['welcomebackhrs'],1,Buzzer
263,rustansmile,Rustan Ibnu Abbas,1,[],[],Kecintaan pada cucu nabi #WelcomeHomeHRS  #WelcomeBackHRS  #SambutHRS,[],1,0,https://twitter.com/RustanSmile/status/1326051326782959626,https://twitter.com/eva_juhayati/status/1326037283045138432,0,2020-11-10 00:00:00,13:37:27,"['welcomehomehrs', 'welcomebackhrs', 'sambuthrs']",3,Buzzer
264,bilbong007,Bilbong007,1,[],[],Ahlan wa sahlan yaa Habibullah #WelcomeBackHRS #WelcomeBackHRS,[],0,0,https://twitter.com/Bilbong007/status/1326051291051667457,https://twitter.com/RaMujahidah/status/1326011874039586817,0,2020-11-10 00:00:00,13:37:19,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
265,arzoen84,🇮🇩Arzoen🇮🇩,1,[],[],@MaspiyuO Marhaban yaa habibana  #WelcomeBackHRS #WelcomeHomeHRS #WellcomebackIBHRS,[],0,0,https://twitter.com/arzoen84/status/1326051175980961792,,0,2020-11-10 00:00:00,13:36:51,"['welcomebackhrs', 'welcomehomehrs', 'wellcomebackibhrs']",3,Buzzer
266,aryajaliteng,DYO,6,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/AryaJaliteng/status/1326051143932243970,https://twitter.com/hani_titik/status/1326048227276300288,0,2020-11-10 00:00:00,13:36:44,['welcomebackhrs'],1,Buzzer
267,antontanah,Anton Tanah Abang,2,[],[],"@msaid_didu Alhamdulillah, sosok yg sdh lama dinantikan akhirnya tiba juga...  #WelcomeHomeHRS  #WelcomeBackHRS",[],0,0,https://twitter.com/AntonTanah/status/1326051101431361536,,0,2020-11-10 00:00:00,13:36:34,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
268,antontanah,Anton Tanah Abang,3,[],[],@ghanieierfan Subhanalloh.... Sosok yang sangat dirindukan 😍😍😍  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/AntonTanah/status/1326050589910867969,,0,2020-11-10 00:00:00,13:34:32,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
269,lailyshey,Shey Laily,1,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/LailyShey/status/1326050556050243594,,0,2020-11-10 00:00:00,13:34:24,['welcomebackhrs'],1,Buzzer
270,mas_kriting,bromocorāh,2,[],[],Wew... No. 1 TT 😍  #WelcomeBackHRS  #WelcomeHomeHRS  https://t.co/Qn87nlyyVd,['https://pbs.twimg.com/media/EmcT7f1UcAANHHE.jpg'],0,0,https://twitter.com/mas_kriting/status/1326050531257708544,https://twitter.com/ResttyCayah/status/1326008029880315904,1,2020-11-10 00:00:00,13:34:18,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
271,audio_salsa,pengumpul recehan,2,[],[],@umarkostawa @KING__VADUKA #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS #WelcomeBackHRS #WelcomeBackHRS #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/audio_salsa/status/1326050403482439681,,0,2020-11-10 00:00:00,13:33:47,"['welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs']",15,Buzzer
272,n42if,NR. Santosa #DonasiSignal #DirumahAja,1,[],[],#WelcomeBackIBHRS #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/n42if/status/1326050277875707904,,0,2020-11-10 00:00:00,13:33:17,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
273,mudirultwiter,Ditjen pochinki,3,[],[],#WelcomeBackIBHRS #WelcomeBackHRS #AhlanWaSahlanIBHRS  https://t.co/BGcb4SgqcP,[],0,0,https://twitter.com/mudirultwiter/status/1326050236209377280,,1,2020-11-10 00:00:00,13:33:07,"['welcomebackibhrs', 'welcomebackhrs', 'ahlanwasahlanibhrs']",3,Buzzer
274,lhas2018,LH Udin,1,[],[],#WelcomeBackIBHRS #WelcomeBackHRS,[],0,0,https://twitter.com/lhas2018/status/1326050216424845312,https://twitter.com/RestyLeseh/status/1326032876723339265,0,2020-11-10 00:00:00,13:33:03,"['welcomebackibhrs', 'welcomebackhrs']",2,Buzzer
275,moeslimway,#MenangkanAlQuds,1,[],[],Gas terus  #WelcomeBackIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/MoeslimWay/status/1326049591540641792,,0,2020-11-10 00:00:00,13:30:34,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
276,sindonews,SINDOnews,2,['https://bit.ly/38u9XjZ'],[],"Di Tengah Kerumunan Massa di Slipi, Pria Lanjut Usia Terjatuh dan Meninggal #8ukaSindonews #BukanBeritaBiasa #habibrizieqsyihab #WelcomeBackIBHRS #WelcomeBackHRS  https://t.co/hAXPZqOTbl",[],1,2,https://twitter.com/SINDOnews/status/1326049449458556928,,0,2020-11-10 00:00:00,13:30:00,"['8ukasindonews', 'bukanberitabiasa', 'habibrizieqsyihab', 'welcomebackibhrs', 'welcomebackhrs']",5,Buzzer
277,antontanah,Anton Tanah Abang,2,[],[],@MaspiyuO اللّهُ اَكْبَر ✊✊✊  #WelcomeBackHRS   #WelcomeHomeHRS,[],0,1,https://twitter.com/AntonTanah/status/1326049260710760448,,0,2020-11-10 00:00:00,13:29:15,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
278,oicianjur,INDONESIA 🇮🇩🇵🇸🇹🇷,1,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/oicianjur/status/1326048976123031552,https://twitter.com/katzefaule/status/1326014027932213248,0,2020-11-10 00:00:00,13:28:07,['welcomebackhrs'],1,Buzzer
279,antontanah,Anton Tanah Abang,0,[],[],@iyn_abduHu @Darkah_Back آمِيّنْ… آمِيّنْ… آمِيّنْ يَ رَ بَّلْ عَلَمِيّنْ 🤲  اللهم صلى على محمد وعلى ال سيدنا محمد   #WelcomeBackHRS  #WelcomeHomeHRS,[],0,0,https://twitter.com/AntonTanah/status/1326048750859505665,,0,2020-11-10 00:00:00,13:27:13,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
280,gusdekill,GusDekil-Rembesan,1,[],[],@Savira1030 #WelcomeBackHRS,[],0,0,https://twitter.com/GusDekill/status/1326048446747348997,,0,2020-11-10 00:00:00,13:26:01,['welcomebackhrs'],1,Buzzer
281,bangsat_bangsa,Bangsat_Bangsa,4,[],[],Haqul Yakin dg Keilmuan Beliau #HabibRizieqShihab 👌 ➖ #RevolusiAkhlak  ➖ #WelcomeHomeHRS #WelcomeBackHRS #WelcomeBackIBHRS #HariPahlawan2020 #HariPahlawanNasional #IBHRS_SpiritUmat #IBHRSBangkitkanGhirahUmat #SambutHRS #SelamatDatangHabibana #Indonesia,[],0,0,https://twitter.com/bangsat_bangsa/status/1326048199790878721,https://twitter.com/tempodotco/status/1325968055730536449,0,2020-11-10 00:00:00,13:25:02,"['habibrizieqshihab', 'revolusiakhlak', 'welcomehomehrs', 'welcomebackhrs', 'welcomebackibhrs', 'haripahlawan2020', 'haripahlawannasional', 'ibhrs_spiritumat', 'ibhrsbangkitkanghirahumat', 'sambuthrs', 'selamatdatanghabibana', 'indonesia']",12,Buzzer
282,erni_dev,Erni Dev,1,[],[],Masya Allah merinding #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/erni_dev/status/1326047692632465408,https://twitter.com/Hilmi28/status/1326015189053927425,0,2020-11-10 00:00:00,13:23:01,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
283,et_et_ed,(◍•ᴗ•◍) 🍥,0,[],[],#CabulPulang #nyusahin #WelcomeHomeHRS #KangDaniel #SambutHRS #HariPahlawan2020 #AhlanWaSahlanIBHRS #WelcomeBackHRS #PahlawanAtasiPandemi #pahlawanindonesia #PahlawanDesa #10november2020,[],0,0,https://twitter.com/et_et_ed/status/1326047547354275841,https://twitter.com/Dennysiregar7/status/1326042977337184256,0,2020-11-10 00:00:00,13:22:26,"['cabulpulang', 'nyusahin', 'welcomehomehrs', 'kangdaniel', 'sambuthrs', 'haripahlawan2020', 'ahlanwasahlanibhrs', 'welcomebackhrs', 'pahlawanatasipandemi', 'pahlawanindonesia', 'pahlawandesa', '10november2020']",12,Buzzer
284,ikgfb,mister baskoro,0,[],[],Alhamdulillah Balik juga habib #AhlanWaSahlanIBHRS #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/ikgfb/status/1326047451220910082,,0,2020-11-10 00:00:00,13:22:03,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
285,jihanaok,josh,43,[],[],Alhamdulillah ikut bersama menyambut cucu rasulullah #WelcomeBackHRS  #WelcomeBackHRS  https://t.co/1JZ0t0nq8X,[],1,7,https://twitter.com/jihanaok/status/1326047227291164677,,1,2020-11-10 00:00:00,13:21:10,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
286,abrisamalimust1,ndin,9,[],[],@Dennysiregar7 Ngecap aja lu den..  Nih liat  #WelcomeHomeHRS  #WelcomeBackHRS  https://t.co/iBfbHRV60m,['https://pbs.twimg.com/media/EmcQf-MVMAEDIoJ.jpg'],1,0,https://twitter.com/Abrisamalimust1/status/1326046793340084225,,1,2020-11-10 00:00:00,13:19:26,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
287,lutfiagufron,Lutfiagufron,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/lutfiagufron/status/1326046517975609344,,0,2020-11-10 00:00:00,13:18:21,['welcomebackhrs'],1,Buzzer
288,zakyhasan16,BIASA AJE DONG,0,[],[],#AhlanWaSahlanIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/zakyhasan16/status/1326046395862638595,https://twitter.com/GeiszChalifah/status/1326021275987267589,0,2020-11-10 00:00:00,13:17:52,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
289,abugesper,𝑨𝒃𝒖 𝑮𝒆𝒔𝒑𝒆𝒓,1,[],[],Siap.... #AhlanWaSahlanIBHRS #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/abugesper/status/1326046055348072448,https://twitter.com/Savira1030/status/1326045489888780288,0,2020-11-10 00:00:00,13:16:30,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
290,sahlansuyuti,Sahlan Suyuti,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/SahlanSuyuti/status/1326045931452575744,https://twitter.com/hidcom/status/1326004898031284224,0,2020-11-10 00:00:00,13:16:01,['welcomebackhrs'],1,Buzzer
291,151_aldo,Aldo 151,1,[],[],@Nadine_Oliv 🤣😂🤣😂🤣😂 4x sekali tweet🤣😂🤣😂  #WelcomeBackHRS #WelcomeHomeHRS,[],0,0,https://twitter.com/151_aldo/status/1326045688744955906,,0,2020-11-10 00:00:00,13:15:03,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
292,abugesper,𝑨𝒃𝒖 𝑮𝒆𝒔𝒑𝒆𝒓,2,[],[],#AhlanWaSahlanIBHRS #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/abugesper/status/1326045610290470913,https://twitter.com/Azhar11945528/status/1326039473835003905,0,2020-11-10 00:00:00,13:14:44,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
293,mas_kriting,bromocorāh,0,[],[],#WelcomeHomeHRS  #WelcomeBackHRS  https://t.co/V3qvMScylj,['https://pbs.twimg.com/media/EmcPa7SUYAA5HqI.jpg'],0,0,https://twitter.com/mas_kriting/status/1326045573837811712,https://twitter.com/DPPFPI_ID/status/1325972743557271552,1,2020-11-10 00:00:00,13:14:36,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
294,_publicservice,Public~Service®,4,[],[],Semoga Husnul Khatimah. 🙏 ➖ Maut bisa di jemput di mna saja tapi ini di jemput saat indah ➖ Inalillahi wa innailaihi rojiun 🙏 ➖ #WellcomebackIBHRS #WelcomeHomeHRS #WelcomeBackHRS #IBHRSBangkitkanGhirahUmat #IBHRS_SpiritUmat #SambutHRS #HariPahlawan2020 #HariPahlawanNasional,[],0,1,https://twitter.com/_PublicService/status/1326044942897016833,https://twitter.com/tribunnews/status/1326043315221884928,0,2020-11-10 00:00:00,13:12:05,"['wellcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs', 'ibhrsbangkitkanghirahumat', 'ibhrs_spiritumat', 'sambuthrs', 'haripahlawan2020', 'haripahlawannasional']",8,Buzzer
295,firedownbabylon,ORDE ORWELLIAN,2,[],[],@love_owe wajar dong... kan bukan koruptor seperti bapakmu 🐸  #WelcomeBackHRS,[],1,0,https://twitter.com/FIREDOWNBABYLON/status/1326044858373398530,,0,2020-11-10 00:00:00,13:11:45,['welcomebackhrs'],1,Buzzer
296,haryadimashuri,Mashuri Haryadi,1,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/HaryadiMashuri/status/1326044697945534464,https://twitter.com/siregar0308/status/1326043065585332224,0,2020-11-10 00:00:00,13:11:07,['welcomebackhrs'],1,Buzzer
297,oicianjur,INDONESIA 🇮🇩🇵🇸🇹🇷,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/oicianjur/status/1326044637144911872,https://twitter.com/_KingPurwa/status/1326013647387127808,0,2020-11-10 00:00:00,13:10:52,['welcomebackhrs'],1,Buzzer
298,haryadimashuri,Mashuri Haryadi,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/HaryadiMashuri/status/1326044562565967872,https://twitter.com/U_y_o_k/status/1326011882172370944,0,2020-11-10 00:00:00,13:10:35,['welcomebackhrs'],1,Buzzer
299,rferbilal,Reski Ferbilal,0,[],[],#WelcomeHomeHRS #AhlanWaSahlanIBHRS #WelcomeBackHRS #habibrizieqsyihab,[],0,0,https://twitter.com/RFerbilal/status/1326044406529499137,,0,2020-11-10 00:00:00,13:09:57,"['welcomehomehrs', 'ahlanwasahlanibhrs', 'welcomebackhrs', 'habibrizieqsyihab']",4,Buzzer
300,mapancasb,Mapancas Bogor,1,[],"[{'screen_name': 'divhumas_polri', 'name': 'divisi humas polri', 'id': '138290629'}, {'screen_name': 'haikal_hassan', 'name': 'haikal hassan baras', 'id': '339432579'}]","Di sengaja atau tidak, oknum....*** atau oknum....******   Yang jelas hal seperti ini sering terjadi.  Kita saksikan : ""BUTUH WAKTU BERAPA LAMA APARAT MENGUNGKAP PELAKUNYA"". @DivHumas_Polri @haikal_hassan  #nyusahin #HariPahlawanNasional #WelcomeBackHRS #bandara  https://t.co/YD6uBaEXLV","['https://pbs.twimg.com/media/EmcOEo4VoAA4VyP.jpg', 'https://pbs.twimg.com/media/EmcOE8bUYAEhZoN.jpg', 'https://pbs.twimg.com/media/EmcOFWAVcAEnKjT.jpg']",0,0,https://twitter.com/MapancasB/status/1326044103323185152,,1,2020-11-10 00:00:00,13:08:45,"['nyusahin', 'haripahlawannasional', 'welcomebackhrs', 'bandara']",4,Buzzer
301,nanang19gp,Nanang🇮🇩🇵🇸,0,[],[],@DukeCondet Gass! #WelcomeHomeHRS  #WelcomeHomeHRS  Gas juga! #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/Nanang19GP/status/1326043753782497282,,0,2020-11-10 00:00:00,13:07:22,"['welcomehomehrs', 'welcomehomehrs', 'welcomebackhrs', 'welcomebackhrs']",4,Buzzer
302,andikaor_,And The Key O R,4,[],[],"Bukankah taman itu indah ketika dihiasi berbagai macam jenis bunga. Begitu pula dakwah, akan indah jika setiap lini diisi oleh ahlinya. #AhlanWaSahlanIBHRS #WelcomeHomeHRS #WelcomeBackHRS #habibrizieqsyihab #Habib #bandara #IBHRS_SpiritUmat #masyaallah  https://t.co/tmrBNZ34fi",['https://pbs.twimg.com/media/EmcNm6DVMAAfhRO.jpg'],0,3,https://twitter.com/andikaor_/status/1326043589596467201,,1,2020-11-10 00:00:00,13:06:43,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs', 'habibrizieqsyihab', 'habib', 'bandara', 'ibhrs_spiritumat', 'masyaallah']",8,Buzzer
303,faujiahmad8,ojie,0,[],[],#WelcomeBackHRS  https://t.co/9U2h3teeWL,['https://pbs.twimg.com/media/EmcNczfU8AAOINd.jpg'],0,0,https://twitter.com/faujiahmad8/status/1326043411472769024,,1,2020-11-10 00:00:00,13:06:00,['welcomebackhrs'],1,Buzzer
304,umah_zei,Shika Arrais,0,[],[],#AhlanWaSahlanIBHRS  #WelcomeBackHRS  #HariPahlawan2020  #WelcomeBackHRS,[],0,0,https://twitter.com/Umah_Zei/status/1326043356879757313,https://twitter.com/YanuardyChandra/status/1326039894901157888,0,2020-11-10 00:00:00,13:05:47,"['ahlanwasahlanibhrs', 'welcomebackhrs', 'haripahlawan2020', 'welcomebackhrs']",4,Buzzer
305,wahyuprizuardi,Wahyu Prizuardi,0,[],[],#WelcomeHomeHRS  #WelcomeBackIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/WahyuPrizuardi/status/1326043079447519232,https://twitter.com/LisaAmartatara3/status/1326042470270955521,0,2020-11-10 00:00:00,13:04:41,"['welcomehomehrs', 'welcomebackibhrs', 'welcomebackhrs']",3,Buzzer
306,abugesper,𝑨𝒃𝒖 𝑮𝒆𝒔𝒑𝒆𝒓,0,[],[],Ini bukti cinta Allah kepada sang Imam... Allah gerakan hati kami untuk menyambut sang Imam... #AhlanWaSahlanIBHRS #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/abugesper/status/1326042898186465281,https://twitter.com/Fahrie_fahrial/status/1326034481476632576,0,2020-11-10 00:00:00,13:03:58,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
307,youl_af,Embew,0,[],[],@MCAOps #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/youl_af/status/1326042358601797632,,0,2020-11-10 00:00:00,13:01:49,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
308,toni02029845,Dunia Lain,1,[],[],@nabilahsyidrah2 @JeanAprilia96 Abu-abu = Munafik....#WelcomeBackHRS,[],0,0,https://twitter.com/Toni02029845/status/1326041470567018496,,0,2020-11-10 00:00:00,12:58:17,['welcomebackhrs'],1,Buzzer
309,bangatim1,EDIT PROFIL,2,['https://www.gelora.co/2020/11/habib-rizieq-pulang-logo-fpi-disuspend.html'],[],#WelcomeBackHRS  https://t.co/LCVj95gTMw,[],0,2,https://twitter.com/BangAtim1/status/1326040649460674561,,0,2020-11-10 00:00:00,12:55:02,['welcomebackhrs'],1,Buzzer
310,oicianjur,INDONESIA 🇮🇩🇵🇸🇹🇷,0,[],[],#WelcomeBackHRS #WelcomeHomeHRS,[],0,0,https://twitter.com/oicianjur/status/1326040355297353730,https://twitter.com/_KingPurwa/status/1326018462653669379,0,2020-11-10 00:00:00,12:53:51,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
311,rustansmile,Rustan Ibnu Abbas,0,[],[],#WelcomeHomeHRS  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,2,https://twitter.com/RustanSmile/status/1326040214335205377,https://twitter.com/Rizki44874585/status/1326018177428451328,0,2020-11-10 00:00:00,12:53:18,"['welcomehomehrs', 'welcomehomehrs', 'welcomebackhrs']",3,Buzzer
312,bangatim1,EDIT PROFIL,0,[],[],@_KingPurwa #WelcomeBackHRS  #WelcomeBackHRS   bikin twitan di TL .. jgn pake rem..,[],0,0,https://twitter.com/BangAtim1/status/1326040061847089152,,0,2020-11-10 00:00:00,12:52:42,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
313,siuss8,Stressss,1,[],[],#WelcomeBackIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS  #habibrizieqsyihab  #memeindonesia  https://t.co/rZ5qYslh3e,[],0,0,https://twitter.com/siuss8/status/1326040059103961089,,1,2020-11-10 00:00:00,12:52:41,"['welcomebackibhrs', 'welcomehomehrs', 'welcomebackhrs', 'habibrizieqsyihab', 'memeindonesia']",5,Buzzer
314,ulitrisnani,Namecannotbeblank,0,[],[],@Olla______ MasyaaAllah #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/ulitrisnani/status/1326039766891048962,,0,2020-11-10 00:00:00,12:51:31,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
315,davidyusnita,Yusnita David,0,[],[],#AhlanWaSahlanIBHRS  #WelcomeBackHRS  #JagaUlama,[],0,0,https://twitter.com/DavidYusnita/status/1326039567573544960,https://twitter.com/ResttyCayah/status/1326008029880315904,0,2020-11-10 00:00:00,12:50:44,"['ahlanwasahlanibhrs', 'welcomebackhrs', 'jagaulama']",3,Buzzer
